GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,porpag,adjoe,pfr,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,idk
0.7368421052631579,0.8354978354978355,0.35166666666666657,0.6619718309859155,0.22538860103626945,0.2761194029850746,0.08189655172413793,0.32089552238805963,0.33663366336633666,0.4029126213592233,0.47808764940239046,0.484472049689441,0.7175226586102721,0.39144736842105265,0.4476744186046512,0.3377777777777778,0.46938775510204084,0.6236842105263158,0.291,0.08743169398907104,0.32812499999999994,0.21673387096774188,0.5277562563487516,0.5539242997807828,0.24615384615384617,0.9978723404255319,0.19327099515007423,0.3416666666666667,0.38666666666666666,0.19170984455958548,0.2982005141388175,0.557380592176356,0.5687230451903245,0.2523364485981308,0.23478260869565218,1.0,0.7396155151557346,0.6503439524824002,0.511415949409275,0.5310642717741215,0.39373435701900583,0.49361195258381035,0.30865038001192113,0.3808888024014675,0.801878709321047,0.4851825888231098,0.2672254828407481,0.10447226550606273,0.3608161719054183,0.2690127388535032,0.28344643722733887,0.37250567570796994,0.10697780567125008,0.6259676618368778,0.7040989290392172
0.0,0.015151515151515154,0.9783333333333332,0.591549295774648,1.0,1.0,0.9181034482758621,0.7686567164179103,0.06930693069306931,0.08252427184466024,0.04780876494023904,0.055900621118012424,0.6178247734138973,0.04276315789473684,0.009689922480620155,1.0,0.0,0.002631578947368421,0.0,0.7431693989071038,0.09375000000000003,0.9223790322580645,0.7191812786174426,0.9810853593130848,0.2769230769230769,1.0,0.05374666357673337,0.041666666666666664,0.02,0.015544041450777202,0.0,1.0,0.9375585974123383,0.08411214953271028,0.08695652173913043,0.9,0.0790001189367632,0.15377828752922515,0.6210390156077562,0.014914468742675635,0.8292760947155539,0.8223093264634866,0.6459154876802308,0.9355984028656166,0.4870489575454377,0.9467630229647546,0.7133245898449557,0.7462611717084879,0.5570194361721159,0.7027627388535032,0.029922039101631933,0.07064762815151153,0.5705482969133338,0.648030351717691,0.043690246882326395
0.6842105263157895,0.5194805194805194,0.37166666666666665,0.41901408450704225,0.2901554404145078,0.3770149253731343,0.27155172413793105,0.29850746268656714,0.1485148514851485,0.6359223300970873,0.21912350597609562,0.20186335403726707,0.8202416918429003,0.23684210526315788,0.26744186046511625,0.3333333333333333,0.10884353741496598,0.13157894736842105,0.32,0.3060109289617486,0.375,0.23487903225806453,0.30010379869960424,0.44945768483756593,0.2769230769230769,0.9468085106382979,0.1020469095704466,0.19166666666666668,0.24,0.13471502590673576,0.16966580976863754,0.4138750810460342,0.6771048190511907,0.2336448598130841,0.2782608695652174,0.7813,0.46892994624638457,0.41525742592241793,0.4479971336216136,0.33673718577294875,0.4296418147251636,0.311296663810826,0.5567755782058497,0.3598872240060253,0.4697338233586401,0.3211689012372413,0.47443184475755523,0.19866387262013502,0.1735996380052405,0.1692277070063694,0.09724915172079497,0.2698052336001912,0.19674407105228126,0.2673448819817715,0.2478503736805609
0.6578947368421053,0.7056277056277056,0.5149999999999999,0.35211267605633806,0.4404145077720206,0.4785074626865671,0.25431034482758624,0.10820895522388059,0.24158415841584158,0.5097087378640777,0.33067729083665337,0.38819875776397517,0.5694864048338371,0.3223684210526316,0.29844961240310075,0.5622222222222222,0.1360544217687075,0.18421052631578946,0.286,0.16939890710382513,0.23437500000000003,0.4294354838709677,0.461097674399842,0.5164204595749999,0.3692307692307692,0.925531914893617,0.1913862064491986,0.39166666666666666,0.4533333333333333,0.02072538860103627,0.04884318766066838,0.5314458612491894,0.30001875117194826,0.17757009345794392,0.2,0.8261,0.6659907577432185,0.5729851338832767,0.5350593033435714,0.40427958292548083,0.4726008639062312,0.48960586100300035,0.4365553912564992,0.3973421334284695,0.7515810220856624,0.416447369225932,0.4065085978675118,0.30917199505668685,0.15739405865577874,0.20609872611464972,0.20183995798998225,0.248476520492293,0.1698141914379719,0.39937412362701574,0.24645471255764806
0.6578947368421053,0.695887445887446,0.6199999999999998,0.47183098591549294,0.6113989637305699,0.6602985074626864,0.5129310344827587,0.46641791044776104,0.1485148514851485,0.4271844660194175,0.38247011952191234,0.4161490683229814,0.6419939577039275,0.5526315789473685,0.5058139534883721,0.6066666666666666,0.006802721088435374,0.010526315789473684,0.25,0.5355191256830601,0.32812499999999994,0.38205645161290325,0.6337912796486224,0.6912214197566221,0.3692307692307692,0.948936170212766,0.0933715732971947,0.5333333333333333,0.5766666666666667,0.20207253886010362,0.2262210796915167,0.6349686622001296,0.7779861241327582,0.5420560747663551,0.5304347826086957,0.9508,0.29899251858749537,0.29446276724108866,0.7455313226912376,0.572882700031241,0.7238561737262958,0.5317232459498836,0.786300280541988,0.6491268374072513,0.7269217853074009,0.5945633809364765,0.6570095398817195,0.558630200777318,0.4542929000620863,0.5416321656050954,0.10445952496364519,0.3338212450710957,0.5162130807706207,0.5245713075484927,0.0146283556954641
0.7368421052631579,0.801948051948052,0.6766666666666665,0.5704225352112676,0.7538860103626943,0.7737313432835822,0.20258620689655174,0.6007462686567163,0.2693069306930693,0.4029126213592233,0.3665338645418327,0.40993788819875776,0.6148036253776435,0.6776315789473685,0.5523255813953488,0.7733333333333332,0.21768707482993196,0.21578947368421053,0.39,0.2240437158469945,0.25000000000000006,0.24294354838709675,0.7313575190774547,0.7653178648976554,0.15384615384615385,,0.18139606535629052,0.6666666666666666,0.63,0.23834196891191708,0.2493573264781491,0.8530365247460556,0.8374273392087005,1.0,1.0,0.9304,0.3570191546206931,0.36951732477366084,0.7142913676733585,0.598450608448016,0.6677106750334816,0.654091733825092,0.5695050928466998,0.6971318608849826,0.7583790247408378,0.7433846801315908,0.5291098293148834,0.18390557555567494,0.5592819034189563,0.4544904458598726,0.21452375181774122,0.2601565300513801,0.23312603411878816,0.6613804335125029,0.26774735011502093
0.7368421052631579,0.8008658008658008,0.6366666666666665,0.443661971830986,0.5362694300518134,0.6020895522388059,0.47413793103448276,0.7276119402985074,0.10297029702970295,0.34951456310679613,0.41434262948207173,0.43167701863354035,0.6873111782477342,0.4243421052631579,0.39728682170542634,0.5644444444444444,0.21768707482993196,0.22894736842105262,0.368,0.453551912568306,0.17187500000000003,0.35383064516129026,0.6827660122163278,0.719860242544794,0.29230769230769227,0.9680851063829787,0.08084591017633762,0.44583333333333336,0.48333333333333334,0.11398963730569948,0.15681233933161953,0.625675383617895,0.6157884867804239,0.45794392523364486,0.45217391304347826,0.9423,0.30743702878559764,0.2617412221406273,0.8004864074963477,0.6591205645227715,0.649015860992771,0.5543226414086352,0.6451473452595482,0.6450547213123026,0.7452161331730602,0.6474467905498401,0.5676762838802378,0.5421166693532498,0.661124498837197,0.6907722929936305,0.077708434318953,0.18308639024973117,0.4478423765238394,0.49411369478850203,0.2927223096650633
0.7105263157894737,0.7023809523809524,0.7149999999999999,0.3133802816901408,0.4715025906735751,0.47761194029850734,0.20258620689655174,0.3544776119402985,0.20396039603960395,0.04854368932038835,0.16334661354581673,0.17391304347826086,0.6691842900302115,0.3059210526315789,0.32558139534883723,0.4044444444444445,0.29931972789115646,0.2789473684210526,0.415,0.2240437158469945,0.40625,0.09879032258064517,0.5849930326036834,0.6751055731149148,0.24615384615384617,0.5765957446808511,0.4055544420405054,0.18333333333333332,0.2,0.2538860103626943,0.2802056555269923,0.5761832720985519,0.7989874367147947,0.24299065420560748,0.24347826086956523,0.9286,0.4644799707589617,0.4184724928835181,0.6181233640682708,0.4711225979330078,0.6156152621959393,0.6115271756658628,0.5325808266933308,0.5973897916013508,0.6669888865524459,0.5932683943757088,0.5515432381715007,0.19701610158866617,0.29043765587347015,0.25690286624203823,0.16120334464372277,0.38929382243995697,0.1838496795420399,0.39242156461790145,0.39041583657116435
0.5,0.6352813852813852,0.6366666666666665,0.40492957746478875,0.5906735751295337,0.6161194029850745,0.17672413793103448,0.2910447761194029,0.6811881188118811,0.6310679611650486,0.11952191235059761,0.11180124223602485,0.7960725075528701,0.21052631578947367,0.1937984496124031,0.5377777777777777,0.35374149659863946,0.3263157894736842,0.419,0.1092896174863388,0.5625,0.06149193548387095,0.762403843753837,0.6986935489749907,0.04615384615384613,0.6340425531914893,0.44423509069383826,0.1625,0.16333333333333333,0.13471502590673576,0.13881748071979436,0.6697644261940782,0.8124882805175324,0.06542056074766354,0.06956521739130435,0.875,0.6566208615082921,0.578359148149974,0.6565118060608693,0.45898745071451136,0.6959471267795446,0.800316055167192,0.45994661167312795,0.6425997398170071,0.9164529867586458,0.6698775237556934,0.5282725872930046,0.23065212329625845,0.3545338791316334,0.32035031847133755,0.6480752140895139,0.7042956147687895,0.12966660961183699,0.4859232589390045,0.48245077212640197
0.7368421052631579,0.9567099567099567,0.43166666666666653,0.5176056338028169,0.3549222797927461,0.4014925373134328,0.07758620689655171,0.17910447761194023,0.5306930693069307,0.6262135922330097,0.3904382470119522,0.37888198757763975,0.7658610271903326,0.47039473684210525,0.5348837209302325,0.3488888888888889,0.38095238095238093,0.4052631578947368,0.364,0.08196721311475409,0.359375,0.16935483870967744,0.590515768855398,0.5520497586528299,0.2615384615384615,0.9191489361702129,0.27681689028284845,0.4583333333333333,0.6333333333333333,0.17098445595854922,0.2236503856041131,0.3120812621569051,0.6652915807237952,0.056074766355140186,0.05217391304347826,1.0,0.7299555292540925,0.6373850788716388,0.6114365704178344,0.6353878117344186,0.43022450678015517,0.5039813585491538,0.3549706169911438,0.37784462534730107,0.945675610360834,0.4307815308123609,0.3440971163326741,0.12035892751598518,0.3046964610803018,0.2336146496815287,0.5239941832283084,0.510724100848369,0.11042011372929386,0.6048397698060294,0.3809362376586354
